payment_method_id,payment_method_name,credit_card,user_id
5318,PayPal,4807921271581000,3970
5319,Credit Card,4603686931761850,2570
5320,Credit Card,4974097337223370,324
5321,Venmo,4966447102437780,1
5322,Debit Card,4996276611266480,943
5323,PayPal,4633860288481550,1014
5324,Debit Card,4410950976246420,4505
5325,Venmo,4101142964908520,1111
5326,Debit Card,4572499331807540,1375
5327,Debit Card,4208872348218320,3614
5328,Venmo,4455827211960350,3369
5329,Credit Card,4785500389762760,9978
5330,PayPal,4735540176180870,5383
5331,Credit Card,4469916987580190,9045
5332,Venmo,4665132576577780,3046
5333,Venmo,4295088010313630,611
5334,Venmo,4688782416347810,6715
5335,PayPal,4884503076219230,233
5336,Debit Card,4160468493768480,6980
5337,Debit Card,4382230813107300,5538
5338,Venmo,4595470100602510,585
5339,Venmo,4400300762684010,7806
5340,Credit Card,4066186284220360,7901
5341,Venmo,4297545824945680,5356
5342,Venmo,4409072424944480,5526
5343,Credit Card,4303704268099840,9683
5344,Credit Card,4016900732009680,6460
5345,Venmo,4251378407295240,9547
5346,Debit Card,4038209485036390,8838
5347,Venmo,4684387110756690,8720
5348,PayPal,4634529212901740,5193
5349,Venmo,4660262009182610,7158
5350,Credit Card,4599709926250990,2524
5351,Debit Card,4771382978684640,3439
5352,Credit Card,4621492907408650,8304
5353,Credit Card,4465907924620670,4729
5354,Debit Card,4963566211114360,5471
5355,Debit Card,4176733793669260,3861
5356,Venmo,4520037805081260,6222
5357,Venmo,4662863623361320,6719
5358,Venmo,4399999170780040,8101
5359,Debit Card,4259503648628420,5667
5360,Venmo,4247202580137170,8773
5361,Credit Card,4925861584369550,592
5362,Debit Card,4901537666822380,7688
5363,PayPal,4405965947950860,1092
5364,Debit Card,4230781886230690,2435
5365,Credit Card,4889013039582730,4746
5366,Debit Card,4671965733942290,6120
5367,Credit Card,4011028048433930,4216
5368,Debit Card,4343702590395460,5155
5369,Debit Card,4196384166080440,2455
5370,Credit Card,4349183988083260,7004
5371,PayPal,4341466235309080,1670
5372,Venmo,4862552068935940,6929
5373,Credit Card,4917124617231490,9180
5374,Credit Card,4760477839930730,5714
5375,PayPal,4263301112484220,7147
5376,Venmo,4360567003927260,5530
5377,PayPal,4298201720350900,3714
5378,Debit Card,4396380377574200,4209
5379,Credit Card,4023651643934120,9571
5380,Credit Card,4786211992502440,4560
5381,Venmo,4113925701397150,5905
5382,PayPal,4333262674250650,2288
5383,Credit Card,4891663813030340,296
5384,PayPal,4975547447287070,5362
5385,Debit Card,4063835085315240,4975
5386,Debit Card,4034980257477080,8318
5387,Credit Card,4483617719861410,4289
5388,Debit Card,4499906440437570,5215
5389,PayPal,4769143104382430,2834
5390,Venmo,4320349100728990,5400
5391,Debit Card,4024074332109190,3880
5392,PayPal,4059970832392310,1725
5393,Debit Card,4922829698666950,6187
5394,PayPal,4795920301328540,3452
5395,Venmo,4627931965067150,1385
5396,Debit Card,4603156694833000,7335
5397,Debit Card,4059596249110840,9750
5398,Venmo,4222467755527170,3750
5399,Credit Card,4927518778189700,8665
5400,Venmo,4963290114367770,8508
5401,Debit Card,4229282453767260,410
5402,Debit Card,4608798438565930,89
5403,Venmo,4014357233725180,7518
5404,Credit Card,4099874281779110,1248
5405,Credit Card,4580978484796010,8788
5406,Venmo,4307940015947240,9931
5407,PayPal,4716992623565950,4688
5408,Credit Card,4948819000258650,8397
5409,Venmo,4494947559099670,351
5410,Venmo,4028456480433360,9631
5411,PayPal,4694286617430530,9238
5412,Venmo,4487324593494020,4381
5413,PayPal,4435607463112780,2927
5414,Venmo,4467586883610900,177
5415,Venmo,4687834355164350,8051
5416,Credit Card,4862681991849330,9962
5417,PayPal,4141201918644030,1296
5418,PayPal,4223098304381790,3740
5419,Debit Card,4547671030797800,7286
5420,PayPal,4338071235825640,2931
5421,PayPal,4114425973473550,2397
5422,Credit Card,4747189227647150,6771
5423,Debit Card,4322192343420100,3795
5424,Credit Card,4368011119748270,675
5425,Credit Card,4633151821066600,6579
5426,Credit Card,4368474806043070,2382
5427,Credit Card,4786220638062300,663
5428,Venmo,4331932773074050,7056
5429,Debit Card,4661534788751460,1367
5430,PayPal,4827030598831270,3331
5431,Credit Card,4270406190922360,5355
5432,Debit Card,4326420416700210,9170
5433,Credit Card,4109161939587300,4209
5434,Debit Card,4342667278618030,7021
5435,Venmo,4550661592862480,7228
5436,Venmo,4944982830550900,9163
5437,Venmo,4859538137743330,9804
5438,Credit Card,4968053546221090,5657
5439,Credit Card,4858084005067230,3612
5440,Debit Card,4158789450033190,2571
5441,Credit Card,4869087931231870,5804
5442,PayPal,4865999855064090,7918
5443,Credit Card,4777829045566990,75
5444,Credit Card,4252624951152010,7353
5445,Credit Card,4423983705890770,7878
5446,PayPal,4194161325235980,3340
5447,Credit Card,4919656625450290,1039
5448,PayPal,4267387281576310,7207
5449,PayPal,4334493927902660,1452
5450,Credit Card,4480612874088060,6974
5451,Credit Card,4763377987182660,1458
5452,Venmo,4553773352624220,8611
5453,Debit Card,4445177937014820,2811
5454,Venmo,4730195578547120,9821
5455,Credit Card,4009190242786940,8963
5456,Venmo,4851367943987910,3535
5457,Venmo,4344136126019440,6630
5458,PayPal,4014227946890490,58
5459,Debit Card,4095892861854720,8513
5460,Credit Card,4773170959450920,8792
5461,PayPal,4565658217207660,538
5462,Debit Card,4965121677559040,1109
5463,PayPal,4289238462444190,8440
5464,Credit Card,4697668764577270,8586
5465,Credit Card,4897993729910980,9828
5466,Venmo,4422636309996020,5282
5467,PayPal,4888177509545060,7535
5468,PayPal,4848875863487940,8987
5469,Debit Card,4631602944604460,7066
5470,Debit Card,4459952819940810,5837
5471,PayPal,4648515271724020,7756
5472,PayPal,4779342782021480,1767
5473,Venmo,4713128492961850,1999
5474,Venmo,4155441457182750,6143
5475,PayPal,4481506303844840,6081
5476,Credit Card,4561947460614340,334
5477,PayPal,4806460879914630,6924
5478,Debit Card,4769944086699240,1862
5479,Credit Card,4849169986333350,2053
5480,Debit Card,4743356430598560,2323
5481,Venmo,4204654208552500,1467
5482,Venmo,4439587479382840,1002
5483,Credit Card,4048618366881870,4629
5484,PayPal,4515363603794340,1839
5485,PayPal,4385080908095390,8571
5486,Credit Card,4100587889528740,7103
5487,Debit Card,4754445523422240,3105
5488,Debit Card,4619883923602910,9289
5489,Debit Card,4755097178730400,439
5490,PayPal,4125204321634470,2831
5491,PayPal,4771235197288060,2086
5492,Credit Card,4219199908056090,8294
5493,PayPal,4796623732706530,9154
5494,Credit Card,4066941691554890,4811
5495,PayPal,4937501247988860,9735
5496,Credit Card,4335129354102050,7259
5497,Debit Card,4385429198914920,1733
5498,Credit Card,4988301110285510,5675
5499,PayPal,4517883883760060,1875
5500,Credit Card,4489102555234290,7840
5501,Debit Card,4534536327855980,3506
5502,Credit Card,4075819901593290,5961
5503,Venmo,4222181538866790,1890
5504,Credit Card,4859707996854690,3769
5505,Venmo,4191053989715820,6877
5506,Credit Card,4634838930892680,6780
5507,Credit Card,4197806635058880,7868
5508,Credit Card,4615085756333880,1266
5509,Debit Card,4001870781033260,4746
5510,Debit Card,4100380385456280,3971
5511,Venmo,4956511522259220,3877
5512,Credit Card,4074617807197500,6645
5513,Venmo,4156028681223570,9197
5514,Credit Card,4400714247269390,5826
5515,PayPal,4216737778252380,1931
5516,PayPal,4007685271516140,7595
5517,Credit Card,4510228552906260,6386
5518,Debit Card,4866637427373950,9440
5519,Venmo,4069701022177980,4770
5520,Debit Card,4686832563467480,2108
5521,Venmo,4208801198895000,8026
5522,PayPal,4892184140960170,5211
5523,PayPal,4710330051281610,7325
5524,Debit Card,4278498959299640,3050
5525,Credit Card,4920611526608450,8309
5526,Venmo,4721432263064910,5094
5527,Debit Card,4213438078894140,6501
5528,Venmo,4776547939340240,6978
5529,PayPal,4632745193645100,2684
5530,Venmo,4061264867069070,7840
5531,Venmo,4481010678553210,4728
5532,Venmo,4962145971044390,2947
5533,Credit Card,4664460969448920,1521
5534,PayPal,4701392265014390,3643
5535,Debit Card,4538253330627720,2631
5536,PayPal,4808111423659690,784
5537,Debit Card,4194773521730980,7337
5538,PayPal,4960634570443330,1351
5539,Debit Card,4814049286606930,137
5540,Venmo,4336675584663340,8598
5541,PayPal,4133165831726790,9038
5542,Credit Card,4572410236771570,3744
5543,PayPal,4905736274306900,3319
5544,Venmo,4186667843525900,6103
5545,Venmo,4605311507256660,389
5546,PayPal,4572571844404640,229
5547,Debit Card,4598618036801680,6408
5548,Venmo,4049456913649850,3798
5549,Venmo,4674321453428410,2811
5550,Debit Card,4859174874471770,1757
5551,Venmo,4587385050801390,4492
5552,Debit Card,4692551251754760,7955
5553,PayPal,4172911447370390,4527
5554,Credit Card,4356461132491310,9763
5555,PayPal,4429626114025620,2681
5556,Credit Card,4505580924949780,7954
5557,Credit Card,4683020051334490,9049
5558,Credit Card,4134283859846030,9502
5559,Credit Card,4750870658701930,1727
5560,Debit Card,4375454778013870,5563
5561,Venmo,4766789451421710,6059
5562,Venmo,4409396171115790,8271
5563,Debit Card,4616109119736990,8470
5564,PayPal,4225805890007860,5434
5565,Credit Card,4526454169074520,6853
5566,Credit Card,4086470680176540,702
5567,Venmo,4284496906774330,1846
5568,Venmo,4740409525123050,2311
5569,PayPal,4450565798478880,4673
5570,PayPal,4384412942987720,6560
5571,PayPal,4271954949547790,1646
5572,Venmo,4631077546054920,3212
5573,Credit Card,4290114380699210,7513
5574,Credit Card,4137476468097260,1308
5575,Venmo,4760637627558200,7745
5576,Venmo,4307603789449190,2212
5577,PayPal,4400490239749850,7253
5578,Venmo,4560883272151510,6045
5579,Debit Card,4914747396560830,2102
5580,Debit Card,4960655173922020,1359
5581,Debit Card,4583862482462300,4371
5582,Credit Card,4627098038654470,1411
5583,Credit Card,4588931888544120,4450
5584,PayPal,4878073768840240,3701
5585,Debit Card,4971433467560160,1880
5586,Debit Card,4711600254817280,9497
5587,Credit Card,4248508665791520,5336
5588,PayPal,4280874921602150,3479
5589,Venmo,4896161411228530,5628
5590,Venmo,4835943558087590,8925
5591,Debit Card,4660019103378930,6912
5592,PayPal,4087297372303910,4092
5593,PayPal,4023925782550550,664
5594,Venmo,4661086813296250,836
5595,Venmo,4056122063236780,2714
5596,Credit Card,4791581527691360,6633
5597,Venmo,4234743206155330,4967
5598,PayPal,4365426984492180,7741
5599,PayPal,4030594623070710,2562
5600,PayPal,4078721780786080,498
5601,Credit Card,4875524530924450,2515
5602,Credit Card,4679658842890900,2946
5603,Debit Card,4377215992768290,7679
5604,PayPal,4887259945293460,2843
5605,Credit Card,4041996065800620,7401
5606,Debit Card,4644532394450410,5550
5607,Credit Card,4450567582983400,4112
5608,PayPal,4379256604222410,5553
5609,PayPal,4489791335958090,9519
5610,PayPal,4107773605751750,4929
5611,Credit Card,4397290889490930,9659
5612,Credit Card,4679897595837080,6728
5613,Venmo,4623352107876980,191
5614,PayPal,4582879700869560,9022
5615,Debit Card,4783101995374450,623
5616,Credit Card,4308763425779200,8737
5617,Venmo,4766160464634910,3017
5618,Credit Card,4855195534454970,2761
5619,PayPal,4723869798060430,9922
5620,Venmo,4940609118467490,6355
5621,PayPal,4576956623034130,1255
5622,Venmo,4639622868662950,6547
5623,Credit Card,4618322364076450,7354
5624,PayPal,4505573317686500,6645
5625,Debit Card,4043979495178350,8046
5626,Venmo,4669509704431950,9790
5627,Venmo,4975454306557640,6157
5628,PayPal,4667054456220960,6876
5629,Venmo,4962900556549890,9928
5630,Debit Card,4827711872743780,1229
5631,Debit Card,4631465116550160,7378
5632,Venmo,4400063425053600,8003
5633,PayPal,4184003723202220,7268
5634,Credit Card,4318515026246260,6017
5635,Venmo,4859066864788400,5022
5636,Venmo,4733681600751370,9009
5637,PayPal,4200297091268000,7455
5638,Credit Card,4423049661428420,9320
5639,Debit Card,4486257077755630,498
5640,Credit Card,4718323717781990,1761
5641,Credit Card,4840625300889220,8008
5642,Venmo,4081027916038090,7619
5643,Credit Card,4162160698417260,4414
5644,PayPal,4331825440314100,6943
5645,Credit Card,4930483655880920,7117
5646,Debit Card,4398075481478230,1802
5647,Credit Card,4334302348124150,7452
5648,Debit Card,4347945610462990,9081
5649,Credit Card,4788118554367590,8549
5650,Credit Card,4190627921436960,637
5651,Debit Card,4334678802289770,9741
5652,Debit Card,4156693682599640,2740
5653,PayPal,4334630865195580,6352
5654,Credit Card,4849305582007470,9309
5655,Debit Card,4211258459900520,9923
5656,Credit Card,4147963095889700,2538
5657,PayPal,4414182659960710,2313
5658,Venmo,4126876500846860,5297
5659,Credit Card,4587042963581160,927
5660,PayPal,4548271304572290,6794
5661,Debit Card,4644039291796780,5774
5662,PayPal,4938362780146110,3079
5663,Debit Card,4880583747832810,9366
5664,PayPal,4534978248532620,8359
5665,PayPal,4744062953116610,1051
5666,Credit Card,4898540083227510,9898
5667,Debit Card,4679854275774200,9427
5668,Venmo,4043174612665330,6426
5669,Venmo,4831405523592360,2451
5670,PayPal,4116026121751970,7134
5671,Credit Card,4925636309290510,142
5672,PayPal,4927501870268680,15
5673,Debit Card,4608532043241390,690
5674,Credit Card,4713349001156580,5709
5675,Credit Card,4831086369775880,6997
5676,Venmo,4044486477246670,7180
5677,Credit Card,4721338741931020,7349
5678,Debit Card,4648831561267480,9385
5679,Credit Card,4140906720756030,4996
5680,Debit Card,4380540769634330,3993
5681,Credit Card,4819012105101110,5963
5682,PayPal,4678823103921560,6827
5683,Venmo,4416552458096990,491
5684,Credit Card,4566603444726750,3894
5685,Debit Card,4008408939500480,9300
5686,Debit Card,4717755467710210,1857
5687,Venmo,4523164833616440,3357
5688,Credit Card,4992462886476670,1057
5689,Credit Card,4463119423158660,2442
5690,PayPal,4428695561469820,1448
5691,Credit Card,4389427649372250,9426
5692,Credit Card,4262126686103420,1119
5693,Debit Card,4921008333072180,397
5694,Venmo,4608511649924410,2729
5695,Debit Card,4413302838552290,5484
5696,PayPal,4916171537206750,8831
5697,PayPal,4683912745774570,7135
5698,Credit Card,4819466194956750,3471
5699,Credit Card,4594607651497060,5587
5700,PayPal,4187827299051090,4941
5701,Venmo,4519306665617030,190
5702,Credit Card,4762993521818180,5384
5703,Credit Card,4589655018307680,7970
5704,Debit Card,4056619910572280,4021
5705,Venmo,4556126309571580,1255
5706,Credit Card,4091615256124620,5912
5707,Credit Card,4403685223800670,6420
5708,Credit Card,4016717810590240,800
5709,Debit Card,4865582437145840,8567
5710,Credit Card,4711392585001400,2158
5711,PayPal,4363576042862530,8590
5712,PayPal,4786697141308070,5086
5713,Credit Card,4922669068540130,1303
5714,Credit Card,4140009237121170,53
5715,Debit Card,4346325354970940,6479
5716,Credit Card,4653260807226460,4355
5717,Debit Card,4555210483127830,9693
5718,Debit Card,4154524275854130,3000
5719,Credit Card,4978058591869520,1031
5720,Credit Card,4263517397055460,8697
5721,PayPal,4304671323460590,7098
5722,Credit Card,4788029774551750,6774
5723,Debit Card,4663820892228940,3677
5724,Credit Card,4458745950999140,4979
5725,Credit Card,4346587753576360,1919
5726,PayPal,4715892719519110,1722
5727,Credit Card,4860172016815780,2487
5728,Credit Card,4177142732213870,5780
5729,PayPal,4248359787030700,7888
5730,Debit Card,4209956998405890,9017
5731,PayPal,4960609352599500,9607
5732,Credit Card,4543866837320350,3950
5733,Debit Card,4878278300250670,1000
5734,Debit Card,4133025445298880,5037
5735,Credit Card,4528102820320960,9634
5736,Credit Card,4013771568799260,5495
5737,Venmo,4722042779462850,172
5738,Venmo,4896138412003840,6834
5739,PayPal,4379532574720480,5679
5740,Debit Card,4835528736977180,1899
5741,PayPal,4711658706665170,6553
5742,PayPal,4907609374982770,2090
5743,PayPal,4203578732087250,1005
5744,PayPal,4165423625027800,7935
5745,Venmo,4426486299366930,3366
5746,Credit Card,4805474810066340,8944
5747,Venmo,4976620202807330,9347
5748,PayPal,4874918477012320,2607
5749,Credit Card,4187345258927350,4094
5750,PayPal,4683959354651390,4668
5751,Credit Card,4430456942846060,6254
5752,Venmo,4468152652510360,8897
5753,Credit Card,4131962612529470,1946
5754,Debit Card,4599754209294220,7266
5755,Debit Card,4221178400445630,7171
5756,Credit Card,4553867972242790,2701
5757,Debit Card,4833684203854590,7568
5758,Credit Card,4875350414823970,785
5759,Credit Card,4250258491883670,5325
5760,Credit Card,4000818316866440,2526
5761,Debit Card,4405252364175040,5207
5762,PayPal,4104365291110600,3361
5763,Venmo,4796964986993340,3971
5764,PayPal,4246542222547280,9323
5765,PayPal,4315586057115030,9738
5766,Credit Card,4307745051847760,6845
5767,PayPal,4735429540853990,3041
5768,PayPal,4226448396378590,159
5769,Debit Card,4339881581649190,8255
5770,Venmo,4389921412908810,8233
5771,Debit Card,4130232103693260,9845
5772,Debit Card,4043483459045450,357
5773,PayPal,4161985628217410,326
5774,Debit Card,4900446856956050,6063
5775,Debit Card,4931110940864900,7105
5776,Credit Card,4808222521737180,6191
5777,Debit Card,4152874789175630,387
5778,Debit Card,4119326501194040,9430
5779,Debit Card,4320418131268440,9293
5780,Venmo,4045042410761860,4263
5781,PayPal,4760208553732000,4281
5782,Venmo,4653211599629520,3361
5783,Debit Card,4506197399241040,42
5784,Credit Card,4682108847563440,4278
5785,Venmo,4761305579275340,9469
5786,PayPal,4054814128831210,1895
5787,Credit Card,4399269437109830,9211
5788,Credit Card,4921228039621560,9104
5789,Venmo,4355526057721500,5056
5790,Venmo,4459347039533180,9413
5791,Venmo,4664467466684770,8064
5792,Debit Card,4218184632891420,9702
5793,PayPal,4701925571927630,3464
5794,Venmo,4869491052534010,1514
5795,PayPal,4094173755785450,5018
5796,Credit Card,4195006991041770,2829
5797,Debit Card,4044178678609760,291
5798,Credit Card,4514332849335290,9048
5799,Venmo,4116565479875180,2388
5800,Debit Card,4552672396968330,6216
5801,Credit Card,4007153456237940,2731
5802,Debit Card,4657916222235070,2794
5803,Debit Card,4521486160959660,6665
5804,Venmo,4956083996207700,9385
5805,PayPal,4998150748522680,9761
5806,Credit Card,4339491751317260,1702
5807,PayPal,4163616866491140,1005
5808,Credit Card,4422722381684800,8190
5809,Credit Card,4900705068044440,9232
5810,PayPal,4790246903550660,4636
5811,Venmo,4485628992867910,8787
5812,Credit Card,4962194465846580,7729
5813,PayPal,4409976446285560,8000
5814,PayPal,4690243183025380,4109
5815,Venmo,4193258133962830,1407
5816,Credit Card,4085973068950750,1377
5817,Credit Card,4426145803347320,1275
5818,Credit Card,4004482634407060,626
5819,Credit Card,4309747004909180,1758
5820,Credit Card,4334940593544260,3304
5821,Venmo,4895858859933680,6456
5822,Venmo,4868470751335840,7943
5823,PayPal,4138862285836100,7284
5824,PayPal,4156920685494160,8126
5825,Venmo,4371646656268750,4940
5826,PayPal,4881338992318410,2812
5827,Venmo,4373698773126450,2909
5828,PayPal,4307202081758400,4059
5829,Debit Card,4345383364208330,2579
5830,PayPal,4208534663523930,7580
5831,Credit Card,4702741739562680,4696
5832,Debit Card,4442129003814300,5346
5833,Credit Card,4104225173977200,5799
5834,Credit Card,4096281632612650,393
5835,Credit Card,4785166056820740,9652
5836,Credit Card,4729152920331720,5579
5837,Debit Card,4456106413618960,5721
5838,PayPal,4756460491566380,5703
5839,Venmo,4394109199028050,5728
5840,PayPal,4106310841153100,6066
5841,Debit Card,4176752460821680,7084
5842,Venmo,4093252402732030,7273
5843,Venmo,4859661729385680,8797
5844,Venmo,4289915323208380,2387
5845,Credit Card,4441301063994210,2223
5846,Credit Card,4411835421014950,6926
5847,Credit Card,4682578294859580,135
5848,Credit Card,4751312244841300,7885
5849,Venmo,4821007531560130,2921
5850,Credit Card,4074618596401890,4937
5851,PayPal,4335218287983320,8778
5852,Debit Card,4661882051991380,5010
5853,Debit Card,4649140568971560,4578
5854,PayPal,4051943199109110,2139
5855,Venmo,4817984900312220,7992
5856,Debit Card,4240030907444240,4151
5857,Venmo,4690060376895680,7769
5858,Venmo,4451876579099530,9565
5859,Venmo,4497537389784750,4095
5860,Debit Card,4024738597122630,4851
5861,Debit Card,4081601103578120,2060
5862,PayPal,4407669268741940,8772
5863,Venmo,4117310570695850,8842
5864,Debit Card,4347299792613100,6186
5865,PayPal,4463264795335700,5698
5866,Credit Card,4151640990177720,4863
5867,Credit Card,4641382415945620,3685
5868,PayPal,4676216244157740,1459
5869,Credit Card,4051365058209940,2683
5870,Debit Card,4710706982572430,4668
5871,Credit Card,4769489185504920,5367
5872,Credit Card,4569767388406760,7363
5873,PayPal,4177142421642700,5637
5874,Credit Card,4421450969141650,4534
5875,PayPal,4543994652601130,7505
5876,Venmo,4686607250048190,9261
5877,Venmo,4465006052019660,8890
5878,Venmo,4381596540360240,5763
5879,Venmo,4458878308269820,2077
5880,PayPal,4676805844661600,2382
5881,Venmo,4395438953737840,1221
5882,Debit Card,4029924425169400,837
5883,Credit Card,4876314933588480,8086
5884,Debit Card,4804073670992760,3323
5885,PayPal,4470736907854520,1846
5886,Venmo,4278127461859700,271
5887,Credit Card,4358176112322490,2030
5888,PayPal,4834478075898110,7538
5889,Credit Card,4581634224393090,6375
5890,PayPal,4005791760121600,8194
5891,Debit Card,4727791445940010,6297
5892,Credit Card,4067780701692630,6211
5893,Debit Card,4459001909117630,1725
5894,Venmo,4273636305404580,4560
5895,Debit Card,4291565678068400,7092
5896,Credit Card,4384595347112060,318
5897,Credit Card,4287187007813900,271
5898,PayPal,4310340175889390,3269
5899,Debit Card,4670555445997430,3100
5900,Debit Card,4835886164429500,530
5901,PayPal,4654194483837050,3863
5902,Debit Card,4184730437069580,8429
5903,Credit Card,4118867219384800,9740
5904,PayPal,4610896237674600,9143
5905,PayPal,4018795857271190,7780
5906,Credit Card,4087799953974340,5479
5907,Venmo,4038745728751520,1533
5908,Venmo,4185416955647140,4196
5909,PayPal,4785781673568620,3169
5910,Venmo,4317969567990780,9966
5911,Credit Card,4641480171397150,6924
5912,PayPal,4074378716755900,6575
5913,PayPal,4897957541887550,4060
5914,Credit Card,4388203845600050,4382
5915,Venmo,4348763292783720,5691
5916,Debit Card,4891064304522440,8033
5917,Venmo,4577116629274490,1676
5918,Credit Card,4155035842379250,2692
5919,Credit Card,4580895883518240,8981
5920,PayPal,4349816009429670,1805
5921,PayPal,4476103849744990,4410
5922,Credit Card,4507250744182480,2876
5923,Venmo,4036237602207750,5967
5924,PayPal,4439928330831420,7740
5925,Credit Card,4040220201230630,6605
5926,PayPal,4945924067150080,187
5927,PayPal,4430562470022300,9134
5928,Credit Card,4245487994324030,757
5929,PayPal,4318598362672060,3027
5930,Credit Card,4337705277647410,7664
5931,Venmo,4935485284490430,2293
5932,PayPal,4789243868355170,4820
5933,Venmo,4814813215282670,8845
5934,PayPal,4229683126471510,5882
5935,PayPal,4231882956919220,1549
5936,Debit Card,4838159072746250,4601
5937,Debit Card,4220874454165570,6791
5938,Venmo,4376863963430830,937
5939,Venmo,4177242881616910,9658
5940,Debit Card,4824118361505860,3529
5941,Credit Card,4039880316238860,4207
5942,PayPal,4552240015694140,8227
5943,Credit Card,4575127822916040,8494
5944,PayPal,4905333959574060,32
5945,Venmo,4169995363295980,2715
5946,Credit Card,4284619764816500,9696
5947,Debit Card,4430454828755290,2646
5948,PayPal,4722313272426840,3422
5949,Debit Card,4496046858960480,2351
5950,Credit Card,4900837605020150,3924
5951,Venmo,4376043646925290,9581
5952,Venmo,4586822492303500,7101
5953,Credit Card,4414918229351060,199
5954,PayPal,4136655937315590,1685
5955,PayPal,4663897689290350,8264
5956,PayPal,4683100096819330,9556
5957,Credit Card,4007050137720870,772
5958,Venmo,4624617336404480,4411
5959,Credit Card,4228938445817350,8614
5960,Debit Card,4357644752083690,2936
5961,Debit Card,4258742724000070,1710
5962,Debit Card,4767300459850190,9368
5963,Venmo,4853422245064230,8809
5964,Debit Card,4727222477904060,4937
5965,Credit Card,4338585860698460,3708
5966,PayPal,4860878299323990,3316
5967,Credit Card,4387025675646830,6038
5968,Venmo,4644307898602200,2175
5969,Venmo,4436225890061480,8022
5970,Credit Card,4846572557843850,5891
5971,Credit Card,4310594418539670,9038
5972,Venmo,4524995434813870,2265
5973,PayPal,4082811689166110,8376
5974,PayPal,4736543851653840,5045
5975,Debit Card,4670807398093640,7517
5976,Credit Card,4666485647573140,7423
5977,PayPal,4189844352647920,6661
5978,Venmo,4585952083989630,9483
5979,PayPal,4558516364953560,4388
5980,Credit Card,4459573083066740,4558
5981,Credit Card,4266788442768540,3403
5982,Debit Card,4864366866208430,7231
5983,Venmo,4855278652403990,1623
5984,Debit Card,4336131949153730,5555
5985,Credit Card,4407685161593830,4674
5986,Venmo,4217403569272750,5239
5987,Debit Card,4930609001748800,9522
5988,PayPal,4382416004976630,6717
5989,Venmo,4673140797900610,6841
5990,Debit Card,4903405119363520,2209
5991,Credit Card,4336733482418000,2165
5992,Venmo,4296060012108260,8191
5993,PayPal,4436446483093790,9359
5994,Debit Card,4640185777073530,5729
5995,Venmo,4318137246297210,8940
5996,Debit Card,4767989670003070,2612
5997,Credit Card,4111218296645160,3652
5998,Venmo,4203297894866370,5244
5999,PayPal,4129954651518430,3153
6000,Venmo,4430017852065760,7156
6001,Debit Card,4432829302599290,3094
6002,Venmo,4879978148244530,4375
6003,Debit Card,4742259206849510,3928
6004,Credit Card,4224724980940590,4749
6005,PayPal,4127038158006860,5033
6006,PayPal,4801875132985770,9677
6007,Venmo,4496567591944960,6916
6008,PayPal,4426291680053480,8249
6009,Debit Card,4366601647474600,892
6010,Venmo,4254855424472960,8050
6011,Venmo,4676380411460940,2589
6012,PayPal,4569272353399590,6099
6013,Credit Card,4890291193188810,4482
6014,PayPal,4295630369472510,1705
6015,Debit Card,4755340241328820,8368
6016,PayPal,4226868391608940,9148
6017,PayPal,4038616409503310,1813
6018,Credit Card,4392641681360250,7836
6019,Debit Card,4294594565697320,2224
6020,Venmo,4921080382127780,6149
6021,Debit Card,4246691683348730,7971
6022,PayPal,4352588578415030,9980
6023,Venmo,4075210125005330,943
6024,Debit Card,4444188405597430,9752
6025,Venmo,4727063851062660,7874
6026,PayPal,4494174946771110,9390
6027,PayPal,4071992035629040,5822
6028,Venmo,4524330643185100,5751
6029,Credit Card,4173953065473920,8124
6030,PayPal,4887100424231140,7731
6031,Venmo,4301819435439180,2196
6032,Venmo,4077520001279070,5800
6033,PayPal,4325240448752460,6583
6034,Credit Card,4487013822148260,6865
6035,Debit Card,4412617077531220,6905
6036,Venmo,4254259484355330,7840
6037,Debit Card,4129670098547470,4765
6038,Venmo,4166094014529020,7592
6039,Credit Card,4118339877101820,9587
6040,Venmo,4110986648621340,9086
6041,Venmo,4084114942228550,5733
6042,Venmo,4964117081179690,6823
6043,Credit Card,4230855524887480,9496
6044,Credit Card,4014898509269640,3587
6045,Venmo,4029389214083670,6739
6046,Venmo,4366315323802010,1843
6047,Credit Card,4091368199499050,9451
6048,Venmo,4825278189828640,67
6049,Venmo,4322973115367700,1586
6050,Venmo,4052027849779270,1102
6051,Venmo,4662033574136050,2469
6052,PayPal,4485264570372350,6065
6053,PayPal,4843147864766220,2368
6054,Venmo,4352088714966760,3254
6055,PayPal,4402673925917960,4660
6056,PayPal,4905077598052840,1221
6057,Credit Card,4721422289272930,4082
6058,PayPal,4603093244909610,62
6059,PayPal,4328009476613130,28
6060,PayPal,4921030804840740,5984
6061,PayPal,4048764716828280,8448
6062,Credit Card,4693128721258450,4226
6063,Credit Card,4317580103733830,8988
6064,Credit Card,4674234178706760,1943
6065,Credit Card,4056037151103370,5208
6066,Credit Card,4356251113461280,170
6067,Venmo,4833539068704930,2584
6068,Venmo,4968709893667760,6586
6069,PayPal,4430161164631640,147
6070,Venmo,4191934373931740,4429
6071,Venmo,4690758948924390,8690
6072,Venmo,4040714529562770,8314
6073,Debit Card,4494927711973180,9152
6074,Debit Card,4960914741266580,2362
6075,Credit Card,4419196567683640,4784
6076,Debit Card,4699380727842040,7250
